"date","CNPJ_FUNDO","VL_QUOTA","ibov_close","usdbrl_close","irf_m1p","irf_m","ima_b5","ima_b5p","ima_b","ima_c","ima_s","ima_geral_ex_c","ima_geral","sp500_close"
2020-05-18,"22.051.699/0001-51",1.355041058,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"12.483.978/0001-30",240.609552,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"29.236.579/0001-78",1.2187918,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"22.354.046/0001-41",1.83240274,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"12.987.743/0001-86",1.8189638,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"29.549.588/0001-19",10.8161661,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"22.791.329/0001-50",1.376388,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"13.079.634/0001-23",2.370545052,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"29.549.598/0001-54",11.0017006,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"22.918.180/0001-28",14.523063,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"13.198.960/0001-50",21.4165316,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"29.549.642/0001-26",20572.2361927,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"23.556.185/0001-10",1.3777751,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"13.400.050/0001-08",2.7310483,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"29.562.673/0001-17",1.1175127,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"23.731.371/0001-49",14.896503,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"13.417.364/0001-13",22.047113,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"29.762.315/0001-58",1.4778644,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"23.731.495/0001-24",16.260401,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"13.902.266/0001-71",2.2047318,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"30.317.454/0001-51",1.45148924,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"23.731.781/0001-90",14.527246,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"13.974.750/0001-06",3.11270249,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"30.522.013/0001-91",9.2184782,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"23.922.063/0001-09",1.44296315,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"14.120.511/0001-51",2.144344,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"30.566.221/0001-92",1.21866227,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"23.951.048/0001-80",1.27124195,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"14.188.162/0001-00",2.1130205,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"30.568.854/0001-30",0.99006183,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"23.964.465/0001-68",13.6390033,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"14.504.196/0001-66",20.9875851,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"30.624.599/0001-03",134.415023,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"23.999.611/0001-90",1.37636406,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"15.037.554/0001-30",2.015836,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"30.910.553/0001-42",1.06799894,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"24.048.538/0001-34",1.27775665,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"15.154.319/0001-49",1.62376,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"30.921.203/0001-81",1.07365956,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"24.193.691/0001-55",1.4806661,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"15.578.417/0001-03",2.09375525,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"31.006.723/0001-21",111.357079,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"24.571.992/0001-75",15.454397,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"15.799.713/0001-34",264.8660823,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"31.095.989/0001-98",11.953671,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"25.244.537/0001-28",1.285496,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"16.607.821/0001-20",20.458509,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"31.493.876/0001-40",1.16451739,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"26.111.809/0001-84",130.685223,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"16.718.302/0001-30",19.618566,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"32.245.930/0001-00",10.647416,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"26.199.519/0001-34",12.587758,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"16.916.063/0001-22",1.866268,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"32.312.124/0001-07",1.0304942,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"26.269.983/0001-50",13.077644,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.087.932/0001-16",2.3980726,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"32.666.390/0001-20",109.312652,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"26.507.128/0001-30",11.9092378,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.162.002/0001-80",2.73302213,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"32.972.925/0001-90",10.578461,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"26.559.284/0001-44",1.24981302,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.253.801/0001-61",190.673262,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"34.430.477/0001-29",2.28926123,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"26.673.556/0001-32",1.8624818,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.253.869/0001-40",196.74702,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"35.650.636/0001-63",9.661877,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"26.786.661/0001-88",1.197895,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.254.044/0001-40",188.956687,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"35.789.402/0001-00",1.00765601,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"26.978.199/0001-10",1.2511732,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.322.725/0001-07",1.898739,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"60.906.179/0001-72",18.0608037,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"26.978.438/0001-32",1.10228099,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.420.054/0001-09",21.091909,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"68.599.141/0001-06",4.026596,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"27.249.881/0001-35",484.505963,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.433.039/0001-03",4.0264029,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"68.623.479/0001-56",5.723574,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"27.249.912/0001-58",484.780803,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.502.869/0001-37",1.708398,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"97.519.703/0001-62",21.893976,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"27.467.895/0001-25",11.727546,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"17.898.543/0001-70",1.81361812,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"28.289.215/0001-93",119.558547,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"27.580.533/0001-46",12.905427,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"18.033.470/0001-17",203.72023,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"28.075.485/0001-00",15.160153,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"27.945.264/0001-74",1.1370784,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"18.422.272/0001-45",2.3656253,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"28.144.770/0001-27",125.696564,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"19.226.446/0001-67",149.354022,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"18.623.722/0001-68",17.020509,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-18,"19.303.792/0001-00",1.720626,81194.29,5.7204,15699.496577,13922.849086,6505.30995,8611.40268,7233.982499,7674.901998,4735.544998,5874.549664,5932.877923,2953.91
2020-05-19,"03.593.150/0001-44",335.981133,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.504.010/0001-52",10.340870575,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.618.256/0001-55",99.861485,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.499.367/0001-90",13472.9217861,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.515.596/0001-50",9.561064,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.618.607/0001-28",94.404993,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.071.477/0001-68",10.013094,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"07.214.377/0001-92",4.42925,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.737.188/0001-43",7.1644528,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.222.816/0001-60",7796.363891,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"07.364.099/0001-50",4.7362895,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.737.190/0001-12",5.850099,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.306.278/0001-91",18.9070557,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"07.645.498/0001-99",343.875102,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.737.211/0001-08",5.416166,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.322.699/0001-06",13.0939437,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"07.658.922/0001-30",46.957762,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.765.626/0001-87",1020.068148,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.756.851/0001-69",21.580016,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"07.667.259/0001-30",2.7985276,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"03.766.575/0001-08",496.8300112,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.812.433/0001-41",9.150932,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"07.913.512/0001-98",3.4850702,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.061.224/0001-64",9.51069,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.813.342/0001-20",2823.9265574,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"08.009.152/0001-67",3135.451491,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.061.359/0001-20",8.902486,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.829.288/0001-01",312.257855,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"08.070.841/0001-87",3.235612,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.061.548/0001-00",8.970964,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.832.414/0001-87",2021.035867,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"08.080.680/0001-02",4.357686,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.128.562/0001-76",8.940891225,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.834.074/0001-23",5.979032,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"08.279.304/0001-41",4.0873011,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.148.140/0001-62",38.667277,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.840.011/0001-80",30.7650878,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"08.669.394/0001-87",3.144439441,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.220.338/0001-00",80.283985,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"00.856.755/0001-92",3154.9380377,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"08.915.927/0001-63",3.0731827,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.237.578/0001-17",5.9264509,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"01.063.897/0001-65",102.284351,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"08.935.364/0001-75",158.133843,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.237.583/0001-20",7.8788969,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"01.094.797/0001-04",241.1667108,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"08.980.715/0001-60",4.097554,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.288.966/0001-27",3.710049,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"01.129.004/0001-37",260.196645,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"09.093.757/0001-41",2977.700545,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.299.610/0001-99",8.8839305,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"01.165.781/0001-37",18.934635,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"09.120.774/0001-20",5.2202949,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"04.385.278/0001-85",115.599477,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
2020-05-19,"01.214.092/0001-75",22.8766318,80742.35,5.7558,15725.247306,13938.724112,6513.077731,8641.313307,7251.462508,7703.873621,4736.088974,5880.876105,5939.729871,2922.94
